game_date,home_team,away_team,home_starter,away_starter,actual_game_total,actual_f5_total,actual_f3_total,actual_f1_total,actual_home_win,game_pk
2024-09-02,ATH,SEA,OSVALDO BIDO,LOGAN GILBERT,9.0,7.0,7.0,2.0,True,745619
2024-09-02,NYM,BOS,LUIS SEVERINO,BRAYAN BELLO,5.0,5.0,3.0,0.0,True,745779
2024-09-02,MIL,STL,FREDDY PERALTA,ANDRE PALLANTE,12.0,7.0,4.0,3.0,True,745947
2024-09-02,KC,CLE,MICHAEL WACHA,GAVIN WILLIAMS,6.0,3.0,1.0,0.0,False,746265
2024-09-02,CIN,HOU,JULIAN AGUIAR,JUSTIN VERLANDER,8.0,7.0,4.0,2.0,True,746668
2024-09-02,CHC,PIT,JAMESON TAILLON,JARED JONES,8.0,3.0,1.0,0.0,False,746833
2024-09-02,BAL,CWS,CORBIN BURNES,CHRIS FLEXEN,16.0,7.0,5.0,3.0,True,746992
2024-09-02,AZ,LAD,EDUARDO RODRÍGUEZ,JACK FLAHERTY,17.0,4.0,4.0,0.0,False,747155
2024-09-03,TOR,PHI,CHRIS BASSITT,TYLER PHILLIPS,19.0,10.0,9.0,7.0,False,744891
2024-09-03,TEX,NYY,ANDREW HEANEY,CARLOS RODÓN,11.0,1.0,0.0,0.0,True,744968
2024-09-03,TB,MIN,JEFFREY SPRINGS,DAVID FESTA,3.0,3.0,1.0,0.0,True,745047
2024-09-03,SF,AZ,KYLE HARRISON,RYNE NELSON,15.0,8.0,7.0,4.0,False,745293
2024-09-03,ATH,SEA,J. T. GINN,LUIS CASTILLO,5.0,4.0,3.0,3.0,True,745615
2024-09-03,NYM,BOS,DAVID PETERSON,KUTTER CRAWFORD,9.0,3.0,2.0,0.0,True,745778
2024-09-03,MIL,STL,AARON CIVALE,STEVEN MATZ,11.0,6.0,4.0,2.0,False,745944
2024-09-03,MIA,WSH,MAX MEYER,PATRICK CORBIN,8.0,5.0,1.0,0.0,False,746020
2024-09-03,LAA,LAD,REID DETMERS,WALKER BUEHLER,8.0,4.0,3.0,0.0,False,746185
2024-09-03,KC,CLE,BRADY SINGER,TANNER BIBEE,8.0,2.0,1.0,0.0,False,746264
2024-09-03,CHC,PIT,KYLE HENDRICKS,PAUL SKENES,5.0,2.0,2.0,0.0,False,746834
2024-09-03,BAL,CWS,CADE POVICH,NICK NASTRINI,9.0,9.0,7.0,3.0,True,746991
2024-09-03,ATL,COL,CHRIS SALE,KYLE FREELAND,3.0,2.0,2.0,0.0,True,747079
2024-09-04,TOR,PHI,BOWDEN FRANCIS,CRISTOPHER SÁNCHEZ,6.0,5.0,5.0,3.0,False,744887
2024-09-04,TEX,NYY,NATHAN EOVALDI,MARCUS STROMAN,16.0,7.0,2.0,1.0,True,744964
2024-09-04,TB,MIN,COLE SULSER,RONNY HENRIQUEZ,13.0,8.0,0.0,0.0,True,745045
2024-09-04,SF,AZ,HAYDEN BIRDSONG,ZAC GALLEN,10.0,3.0,2.0,1.0,False,745290
2024-09-04,SD,DET,YU DARVISH,KEIDER MONTERO,11.0,10.0,3.0,1.0,True,745370
2024-09-04,ATH,SEA,JP SEARS,GEORGE KIRBY,19.0,6.0,3.0,1.0,False,745614
2024-09-04,NYM,BOS,TYLOR MEGILL,TANNER HOUCK,11.0,7.0,7.0,4.0,True,745776
2024-09-04,MIL,STL,COLIN REA,SONNY GRAY,5.0,2.0,2.0,2.0,False,745938
2024-09-04,MIA,WSH,VALENTE BELLOZO,MACKENZIE GORE,7.0,0.0,0.0,0.0,True,746019
2024-09-04,LAA,LAD,GRIFFIN CANNING,BOBBY MILLER,11.0,7.0,6.0,5.0,True,746178
2024-09-04,KC,CLE,SETH LUGO,BEN LIVELY,5.0,5.0,1.0,0.0,True,746262
2024-09-04,CIN,HOU,NICK MARTÍNEZ,SPENCER ARRIGHETTI,17.0,13.0,11.0,9.0,True,746666
2024-09-04,CHC,PIT,SHOTA IMANAGA,DOMINGO GERMÁN,12.0,9.0,7.0,1.0,True,746835
2024-09-04,BAL,CWS,ALBERT SUÁREZ,JONATHAN CANNON,9.0,7.0,2.0,2.0,False,746990
2024-09-04,ATL,COL,CHARLIE MORTON,BRADLEY BLALOCK,7.0,6.0,6.0,4.0,True,747075
2024-09-05,TEX,LAA,CODY BRADFORD,JACK KOCHANOWICZ,4.0,4.0,4.0,3.0,True,744966
2024-09-05,TB,MIN,TAJ BRADLEY,PABLO LÓPEZ,7.0,6.0,6.0,0.0,False,745042
2024-09-05,SF,AZ,BLAKE SNELL,MERRILL KELLY,5.0,4.0,2.0,2.0,True,745289
2024-09-05,SD,DET,MARTÍN PÉREZ,CASEY MIZE,7.0,3.0,3.0,1.0,False,745369
2024-09-05,PIT,WSH,BAILEY FALTER,JAKE IRVIN,13.0,9.0,9.0,3.0,True,745451
2024-09-05,ATH,SEA,JOEY ESTES,BRYAN WOO,10.0,6.0,4.0,2.0,False,745612
2024-09-05,MIA,PHI,ADAM OLLER,RANGER SUÁREZ,7.0,1.0,1.0,1.0,False,746021
2024-09-05,CIN,HOU,RHETT LOWDER,HUNTER BROWN,1.0,0.0,0.0,0.0,True,746664
2024-09-05,ATL,COL,REYNALDO LÓPEZ,AUSTIN GOMBER,4.0,2.0,2.0,1.0,False,747073
2024-09-06,TEX,LAA,GERSON GARABITO,SAM ALDEGHERI,6.0,2.0,2.0,0.0,False,744967
2024-09-06,STL,SEA,ERICK FEDDE,BRYCE MILLER,7.0,1.0,0.0,0.0,False,745131
2024-09-06,SD,SF,MIKE KING,MASON BLACK,6.0,4.0,3.0,3.0,True,745371
2024-09-06,ATH,DET,MITCH SPENCE,TARIK SKUBAL,13.0,2.0,0.0,0.0,True,745611
2024-09-06,NYM,CIN,SEAN MANAEA,FERNANDO CRUZ,10.0,4.0,2.0,2.0,True,745777
2024-09-06,MIL,COL,FRANKIE MONTAS,RYAN FELTNER,5.0,1.0,1.0,0.0,False,745941
2024-09-06,MIA,PHI,AUSTIN KITCHEN,ZACK WHEELER,18.0,11.0,7.0,3.0,False,746016
2024-09-06,LAD,CLE,LANDON KNACK,MATT BOYD,4.0,0.0,0.0,0.0,False,746104
2024-09-06,KC,MIN,COLE RAGANS,ZEBBY MATTHEWS,5.0,4.0,1.0,0.0,True,746257
2024-09-06,HOU,AZ,FRAMBER VALDEZ,BRANDON PFAADT,8.0,4.0,1.0,0.0,True,746343
2024-09-06,CHC,NYY,JORDAN WICKS,LUIS GIL,3.0,3.0,3.0,0.0,False,746832
2024-09-06,BOS,CWS,NICK PIVETTA,DAVIS MARTIN,4.0,2.0,1.0,0.0,True,746912
2024-09-06,BAL,TB,DEAN KREMER,SHANE BAZ,2.0,1.0,0.0,0.0,True,746993
2024-09-06,ATL,TOR,MAX FRIED,KEVIN GAUSMAN,4.0,4.0,4.0,0.0,True,747074
2024-09-07,TEX,LAA,JACK LEITER,TYLER ANDERSON,10.0,4.0,2.0,2.0,True,744963
2024-09-07,STL,SEA,KYLE GIBSON,LOGAN GILBERT,2.0,0.0,0.0,0.0,True,745125
2024-09-07,SD,SF,DYLAN CEASE,LOGAN WEBB,9.0,7.0,5.0,2.0,False,745372
2024-09-07,PIT,WSH,LUIS ORTIZ,DJ HERZ,8.0,2.0,1.0,0.0,False,745455
2024-09-07,PIT,WSH,MITCH KELLER,MITCHELL PARKER,14.0,6.0,4.0,2.0,False,745456
2024-09-07,ATH,DET,BRADY BASSO,BRENAN HANIFEE,3.0,1.0,0.0,0.0,False,745613
2024-09-07,NYM,CIN,JOSE QUINTANA,JAKOB JUNIS,4.0,0.0,0.0,0.0,True,745775
2024-09-07,MIL,COL,TOBIAS MYERS,TY BLACH,7.0,6.0,4.0,2.0,True,745942
2024-09-07,MIA,PHI,DARREN MCCAUGHAN,AARON NOLA,14.0,8.0,5.0,3.0,True,746018
2024-09-07,LAD,CLE,RYAN BRASIER,GAVIN WILLIAMS,9.0,9.0,8.0,6.0,True,746099
2024-09-07,KC,MIN,ALEC MARSH,BAILEY OBER,6.0,2.0,2.0,0.0,True,746259
2024-09-07,HOU,AZ,YUSEI KIKUCHI,EDUARDO RODRÍGUEZ,16.0,8.0,3.0,0.0,True,746344
2024-09-07,CHC,NYY,JAVIER ASSAD,CLARKE SCHMIDT,2.0,1.0,1.0,1.0,False,746829
2024-09-07,BOS,CWS,COOPER CRISWELL,GARRETT CROCHET,12.0,9.0,8.0,6.0,True,746911
2024-09-07,BAL,TB,ZACH EFLIN,RYAN PEPIOT,8.0,2.0,2.0,1.0,False,746986
2024-09-07,ATL,TOR,SPENCER SCHWELLENBACH,JOSÉ BERRÍOS,14.0,7.0,1.0,0.0,False,747076
2024-09-08,TEX,LAA,ANDREW HEANEY,CADEN DANA,11.0,8.0,5.0,3.0,True,744965
2024-09-08,STL,SEA,MILES MIKOLAS,LUIS CASTILLO,14.0,11.0,9.0,5.0,False,745128
2024-09-08,SD,SF,JOE MUSGROVE,SPENCER BIVENS,13.0,7.0,0.0,0.0,False,745368
2024-09-08,PIT,WSH,JARED JONES,PATRICK CORBIN,10.0,8.0,7.0,5.0,True,745453
2024-09-08,ATH,DET,J. T. GINN,BEAU BRIESKE,10.0,3.0,2.0,0.0,False,745616
2024-09-08,NYM,CIN,LUIS SEVERINO,JULIAN AGUIAR,4.0,0.0,0.0,0.0,False,745774
2024-09-08,MIL,COL,FREDDY PERALTA,KYLE FREELAND,5.0,5.0,2.0,1.0,False,745940
2024-09-08,MIA,PHI,EDWARD CABRERA,SETH JOHNSON,11.0,10.0,10.0,2.0,True,746017
2024-09-08,LAD,CLE,JACK FLAHERTY,TANNER BIBEE,4.0,2.0,0.0,0.0,True,746098
2024-09-08,KC,MIN,MICHAEL WACHA,SIMEON WOODS RICHARDSON,2.0,2.0,0.0,0.0,True,746258
2024-09-08,HOU,AZ,JUSTIN VERLANDER,RYNE NELSON,18.0,14.0,8.0,0.0,False,746345
2024-09-08,CHC,NYY,JAMESON TAILLON,GERRIT COLE,3.0,3.0,3.0,2.0,True,746827
2024-09-08,BOS,CWS,RICHARD FITTS,CHRIS FLEXEN,9.0,1.0,1.0,0.0,False,746910
2024-09-08,BAL,TB,CORBIN BURNES,ZACK LITTELL,2.0,0.0,0.0,0.0,False,746989
2024-09-08,ATL,TOR,CHRIS SALE,YARIEL RODRÍGUEZ,7.0,1.0,1.0,0.0,True,747072
2024-09-09,TOR,NYM,RYAN BURR,TYLOR MEGILL,5.0,1.0,0.0,0.0,False,744888
2024-09-09,PIT,MIA,PAUL SKENES,VALENTE BELLOZO,5.0,4.0,3.0,1.0,True,745454
2024-09-09,PHI,TB,CRISTOPHER SÁNCHEZ,COLE SULSER,3.0,0.0,0.0,0.0,True,745534
2024-09-09,NYY,KC,CARLOS RODÓN,BRADY SINGER,14.0,6.0,2.0,1.0,True,745698
2024-09-09,MIN,LAA,DAVID FESTA,REID DETMERS,8.0,6.0,5.0,2.0,False,745860
2024-09-09,LAD,CHC,WALKER BUEHLER,KYLE HENDRICKS,14.0,6.0,3.0,3.0,False,746101
2024-09-09,CWS,CLE,JARED SHUSTER,JOEY CANTILLO,8.0,5.0,3.0,2.0,False,746746
2024-09-09,BOS,BAL,BRAYAN BELLO,CADE POVICH,15.0,6.0,5.0,2.0,True,746909
2024-09-09,ATL,CIN,CHARLIE MORTON,NICK MARTÍNEZ,1.0,1.0,1.0,0.0,False,747090
2024-09-10,WSH,ATL,MACKENZIE GORE,REYNALDO LÓPEZ,12.0,8.0,4.0,0.0,False,744807
2024-09-10,TOR,NYM,CHRIS BASSITT,DAVID PETERSON,8.0,6.0,6.0,1.0,True,744886
2024-09-10,STL,CIN,ANDRE PALLANTE,RHETT LOWDER,3.0,3.0,0.0,0.0,False,745126
2024-09-10,SEA,SD,GEORGE KIRBY,YU DARVISH,10.0,5.0,5.0,1.0,False,745210
2024-09-10,SF,MIL,LANDEN ROUPP,AARON CIVALE,5.0,3.0,3.0,3.0,False,745291
2024-09-10,PIT,MIA,CARMEN MLODZINSKI,ADAM OLLER,10.0,7.0,2.0,2.0,True,745446
2024-09-10,PHI,TB,RANGER SUÁREZ,TAJ BRADLEY,13.0,7.0,6.0,1.0,True,745535
2024-09-10,NYY,KC,MARCUS STROMAN,SETH LUGO,5.0,3.0,2.0,0.0,False,745694
2024-09-10,MIN,LAA,PABLO LÓPEZ,GRIFFIN CANNING,15.0,12.0,6.0,0.0,True,745856
2024-09-10,LAD,CHC,YOSHINOBU YAMAMOTO,SHOTA IMANAGA,9.0,4.0,2.0,0.0,False,746097
2024-09-10,HOU,ATH,SPENCER ARRIGHETTI,JP SEARS,7.0,2.0,2.0,1.0,False,746346
2024-09-10,DET,COL,KEIDER MONTERO,BRADLEY BLALOCK,11.0,5.0,5.0,1.0,True,746428
2024-09-10,CWS,CLE,JONATHAN CANNON,BEN LIVELY,5.0,1.0,1.0,0.0,False,746747
2024-09-10,BOS,BAL,KUTTER CRAWFORD,ALBERT SUÁREZ,8.0,4.0,3.0,1.0,False,746907
2024-09-10,AZ,TEX,ZAC GALLEN,NATHAN EOVALDI,6.0,4.0,4.0,2.0,True,747152
2024-09-11,WSH,ATL,JAKE IRVIN,MAX FRIED,6.0,4.0,2.0,0.0,True,744804
2024-09-11,TOR,NYM,BOWDEN FRANCIS,SEAN MANAEA,8.0,1.0,0.0,0.0,False,744881
2024-09-11,STL,CIN,LANCE LYNN,BRANDON WILLIAMSON,3.0,2.0,0.0,0.0,True,745127
2024-09-11,SEA,SD,BRYAN WOO,MIKE KING,7.0,3.0,3.0,0.0,True,745214
2024-09-11,SF,MIL,BLAKE SNELL,COLIN REA,15.0,11.0,9.0,4.0,True,745285
2024-09-11,PIT,MIA,BAILEY FALTER,JONATHAN BERMÚDEZ,4.0,3.0,3.0,2.0,True,745450
2024-09-11,PHI,TB,ZACK WHEELER,SHANE BAZ,5.0,3.0,3.0,2.0,True,745525
2024-09-11,NYY,KC,LUIS GIL,COLE RAGANS,7.0,1.0,0.0,0.0,True,745697
2024-09-11,MIN,LAA,ZEBBY MATTHEWS,JACK KOCHANOWICZ,10.0,6.0,3.0,2.0,True,745857
2024-09-11,LAD,CHC,BOBBY MILLER,JORDAN WICKS,18.0,14.0,10.0,7.0,True,746100
2024-09-11,HOU,ATH,HUNTER BROWN,JOEY ESTES,9.0,5.0,5.0,0.0,False,746342
2024-09-11,DET,COL,CASEY MIZE,TANNER GORDON,11.0,11.0,7.0,6.0,True,746425
2024-09-11,CWS,CLE,DAVIS MARTIN,MATT BOYD,10.0,9.0,9.0,2.0,False,746745
2024-09-11,BOS,BAL,NICK PIVETTA,DEAN KREMER,8.0,3.0,2.0,0.0,True,746908
2024-09-11,AZ,TEX,MERRILL KELLY,CODY BRADFORD,18.0,15.0,6.0,3.0,True,747154
2024-09-12,WSH,MIA,MITCHELL PARKER,DARREN MCCAUGHAN,9.0,5.0,5.0,3.0,False,744805
2024-09-12,STL,CIN,SONNY GRAY,JAKOB JUNIS,7.0,1.0,1.0,0.0,True,745129
2024-09-12,SEA,TEX,BRYCE MILLER,KUMAR ROCKER,9.0,5.0,1.0,0.0,False,745208
2024-09-12,SF,MIL,HAYDEN BIRDSONG,FRANKIE MONTAS,3.0,0.0,0.0,0.0,False,745288
2024-09-12,NYY,BOS,NÉSTOR CORTÉS,COOPER CRISWELL,3.0,2.0,1.0,1.0,True,745695
2024-09-12,HOU,ATH,FRAMBER VALDEZ,MITCH SPENCE,9.0,2.0,2.0,0.0,True,746337
2024-09-12,DET,COL,TARIK SKUBAL,RYAN FELTNER,6.0,3.0,1.0,0.0,False,746427
2024-09-12,CLE,TB,GAVIN WILLIAMS,RYAN PEPIOT,7.0,5.0,3.0,2.0,False,746591
2024-09-13,WSH,MIA,DJ HERZ,EDWARD CABRERA,5.0,3.0,2.0,2.0,True,744800
2024-09-13,TOR,STL,KEVIN GAUSMAN,ERICK FEDDE,7.0,5.0,2.0,2.0,True,744882
2024-09-13,SEA,TEX,EMERSON HANCOCK,JACOB DEGROM,9.0,3.0,2.0,2.0,True,745207
2024-09-13,SF,SD,LOGAN WEBB,DYLAN CEASE,5.0,4.0,3.0,3.0,False,745286
2024-09-13,PIT,KC,LUIS ORTIZ,ALEC MARSH,11.0,7.0,6.0,0.0,False,745447
2024-09-13,PHI,NYM,AARON NOLA,JOSE QUINTANA,14.0,6.0,0.0,0.0,False,745529
2024-09-13,NYY,BOS,CLARKE SCHMIDT,RICHARD FITTS,9.0,0.0,0.0,0.0,True,745696
2024-09-13,MIN,CIN,BAILEY OBER,JULIAN AGUIAR,12.0,2.0,1.0,0.0,False,745855
2024-09-13,LAA,HOU,SAM ALDEGHERI,YUSEI KIKUCHI,8.0,7.0,6.0,0.0,False,746181
2024-09-13,DET,BAL,BEAU BRIESKE,ZACH EFLIN,1.0,1.0,1.0,1.0,True,746423
2024-09-13,COL,CHC,AUSTIN GOMBER,JAVIER ASSAD,14.0,6.0,5.0,2.0,True,746509
2024-09-13,CLE,TB,TANNER BIBEE,ZACK LITTELL,4.0,3.0,2.0,0.0,False,746586
2024-09-13,CWS,ATH,GARRETT CROCHET,BRADY BASSO,2.0,2.0,0.0,0.0,False,746744
2024-09-13,ATL,LAD,SPENCER SCHWELLENBACH,LANDON KNACK,8.0,7.0,6.0,1.0,True,747069
2024-09-13,AZ,MIL,EDUARDO RODRÍGUEZ,FREDDY PERALTA,3.0,3.0,1.0,1.0,False,747153
2024-09-14,WSH,MIA,PATRICK CORBIN,VALENTE BELLOZO,5.0,3.0,2.0,0.0,True,744803
2024-09-14,TOR,STL,JOSÉ BERRÍOS,KYLE GIBSON,9.0,2.0,2.0,0.0,True,744884
2024-09-14,SEA,TEX,LOGAN GILBERT,MAX SCHERZER,9.0,8.0,4.0,0.0,True,745209
2024-09-14,SF,SD,MASON BLACK,JOE MUSGROVE,8.0,2.0,1.0,1.0,False,745284
2024-09-14,PIT,KC,MITCH KELLER,MICHAEL WACHA,6.0,4.0,1.0,1.0,False,745448
2024-09-14,PHI,NYM,KOLBY ALLARD,LUIS SEVERINO,10.0,5.0,4.0,1.0,True,745528
2024-09-14,NYY,BOS,GERRIT COLE,BRAYAN BELLO,8.0,8.0,1.0,0.0,False,745689
2024-09-14,MIN,CIN,SIMEON WOODS RICHARDSON,NICK MARTÍNEZ,12.0,11.0,1.0,1.0,False,745858
2024-09-14,LAA,HOU,TYLER ANDERSON,JUSTIN VERLANDER,8.0,6.0,2.0,2.0,False,746177
2024-09-14,DET,BAL,BEAU BRIESKE,CORBIN BURNES,6.0,1.0,1.0,0.0,False,746422
2024-09-14,COL,CHC,KYLE FREELAND,JAMESON TAILLON,11.0,2.0,1.0,1.0,True,746508
2024-09-14,CLE,TB,JOEY CANTILLO,DREW RASMUSSEN,7.0,1.0,0.0,0.0,True,746584
2024-09-14,CWS,ATH,CHRIS FLEXEN,J. T. GINN,13.0,3.0,3.0,0.0,True,746740
2024-09-14,ATL,LAD,CHRIS SALE,JACK FLAHERTY,11.0,5.0,5.0,1.0,True,747070
2024-09-14,AZ,MIL,BRANDON PFAADT,TOBIAS MYERS,23.0,12.0,8.0,1.0,False,747148
2024-09-15,WSH,MIA,MACKENZIE GORE,ADAM OLLER,7.0,4.0,1.0,0.0,True,744801
2024-09-15,TOR,STL,YARIEL RODRÍGUEZ,MILES MIKOLAS,5.0,3.0,0.0,0.0,True,744883
2024-09-15,SEA,TEX,GEORGE KIRBY,ANDREW HEANEY,7.0,3.0,3.0,3.0,True,745206
2024-09-15,SF,SD,LANDEN ROUPP,MARTÍN PÉREZ,7.0,0.0,0.0,0.0,False,745287
2024-09-15,PIT,KC,JARED JONES,BRADY SINGER,7.0,6.0,2.0,1.0,True,745449
2024-09-15,PHI,NYM,CRISTOPHER SÁNCHEZ,DAVID PETERSON,3.0,0.0,0.0,0.0,True,745530
2024-09-15,NYY,BOS,CARLOS RODÓN,KUTTER CRAWFORD,7.0,6.0,4.0,0.0,True,745693
2024-09-15,MIN,CIN,DAVID FESTA,RHETT LOWDER,11.0,3.0,0.0,0.0,True,745852
2024-09-15,LAA,HOU,CADEN DANA,RONEL BLANCO,10.0,5.0,1.0,0.0,False,746180
2024-09-15,DET,BAL,KEIDER MONTERO,CADE POVICH,6.0,2.0,2.0,0.0,True,746419
2024-09-15,COL,CHC,CAL QUANTRILL,KYLE HENDRICKS,8.0,3.0,3.0,0.0,False,746506
2024-09-15,CLE,TB,BEN LIVELY,TAJ BRADLEY,2.0,2.0,1.0,0.0,True,746585
2024-09-15,CWS,ATH,SEAN BURKE,JP SEARS,7.0,5.0,3.0,3.0,True,746741
2024-09-15,ATL,LAD,CHARLIE MORTON,WALKER BUEHLER,11.0,3.0,2.0,0.0,False,747071
2024-09-15,AZ,MIL,ZAC GALLEN,DL HALL,21.0,8.0,5.0,2.0,True,747151
2024-09-16,STL,PIT,ANDRE PALLANTE,PAUL SKENES,4.0,1.0,0.0,0.0,True,745130
2024-09-16,SD,HOU,YU DARVISH,SPENCER ARRIGHETTI,4.0,2.0,1.0,1.0,True,745367
2024-09-16,NYM,WSH,SEAN MANAEA,JAKE IRVIN,3.0,1.0,0.0,0.0,True,745773
2024-09-16,MIL,PHI,AARON CIVALE,RANGER SUÁREZ,8.0,4.0,2.0,0.0,True,745939
2024-09-16,LAA,CWS,REID DETMERS,JONATHAN CANNON,12.0,9.0,8.0,3.0,False,746179
2024-09-16,KC,DET,SETH LUGO,REESE OLSON,13.0,10.0,4.0,0.0,False,746260
2024-09-16,COL,AZ,ANTONIO SENZATELA,MERRILL KELLY,5.0,3.0,2.0,2.0,True,746502
2024-09-16,CLE,MIN,MATT BOYD,PABLO LÓPEZ,7.0,4.0,3.0,0.0,True,746588
2024-09-16,CHC,ATH,SHOTA IMANAGA,JOEY ESTES,11.0,11.0,10.0,1.0,True,746828
2024-09-16,ATL,LAD,MAX FRIED,YOSHINOBU YAMAMOTO,9.0,3.0,1.0,0.0,False,747067
2024-09-17,TEX,TOR,NATHAN EOVALDI,CHRIS BASSITT,21.0,14.0,5.0,2.0,True,744961
2024-09-17,TB,BOS,SHANE BAZ,NICK PIVETTA,11.0,7.0,2.0,0.0,True,745044
2024-09-17,STL,PIT,LANCE LYNN,BAILEY FALTER,4.0,3.0,2.0,0.0,True,745122
2024-09-17,SEA,NYY,BRYAN WOO,LUIS GIL,13.0,8.0,5.0,2.0,False,745205
2024-09-17,SD,HOU,MIKE KING,HUNTER BROWN,7.0,2.0,0.0,0.0,False,745366
2024-09-17,NYM,WSH,TYLOR MEGILL,MITCHELL PARKER,11.0,7.0,5.0,0.0,True,745772
2024-09-17,MIL,PHI,FRANKIE MONTAS,ZACK WHEELER,6.0,2.0,1.0,0.0,False,745935
2024-09-17,MIA,LAD,DARREN MCCAUGHAN,BOBBY MILLER,20.0,13.0,9.0,2.0,True,746015
2024-09-17,LAA,CWS,GRIFFIN CANNING,DAVIS MARTIN,5.0,3.0,1.0,0.0,True,746176
2024-09-17,KC,DET,COLE RAGANS,CASEY MIZE,4.0,2.0,2.0,1.0,False,746261
2024-09-17,COL,AZ,RYAN FELTNER,JORDAN MONTGOMERY,10.0,4.0,3.0,0.0,True,746503
2024-09-17,CLE,MIN,GAVIN WILLIAMS,ZEBBY MATTHEWS,5.0,3.0,1.0,0.0,False,746587
2024-09-17,CIN,ATL,BRANDON WILLIAMSON,GRANT HOLMES,11.0,7.0,5.0,4.0,True,746659
2024-09-17,CHC,ATH,JORDAN WICKS,MITCH SPENCE,7.0,6.0,5.0,2.0,False,746830
2024-09-17,BAL,SF,ALBERT SUÁREZ,BLAKE SNELL,10.0,4.0,3.0,1.0,False,746987
2024-09-18,TEX,TOR,CODY BRADFORD,BOWDEN FRANCIS,2.0,0.0,0.0,0.0,True,744959
2024-09-18,TB,BOS,RYAN PEPIOT,TANNER HOUCK,3.0,1.0,1.0,0.0,False,745040
2024-09-18,STL,PIT,SONNY GRAY,JAKE WOODFORD,15.0,6.0,4.0,0.0,True,745121
2024-09-18,SEA,NYY,BRYCE MILLER,NÉSTOR CORTÉS,3.0,1.0,1.0,0.0,False,745199
2024-09-18,SD,HOU,DYLAN CEASE,FRAMBER VALDEZ,4.0,0.0,0.0,0.0,True,745365
2024-09-18,NYM,WSH,JOSE QUINTANA,DJ HERZ,10.0,9.0,0.0,0.0,True,745771
2024-09-18,MIL,PHI,FREDDY PERALTA,AARON NOLA,3.0,2.0,1.0,0.0,True,745933
2024-09-18,MIA,LAD,RYAN WEATHERS,LANDON KNACK,12.0,6.0,1.0,0.0,False,746014
2024-09-18,LAA,CWS,JACK KOCHANOWICZ,JARED SHUSTER,7.0,1.0,0.0,0.0,True,746172
2024-09-18,KC,DET,ALEC MARSH,TARIK SKUBAL,6.0,5.0,5.0,1.0,False,746254
2024-09-18,COL,AZ,AUSTIN GOMBER,EDUARDO RODRÍGUEZ,13.0,8.0,8.0,3.0,False,746500
2024-09-18,CLE,MIN,TANNER BIBEE,BAILEY OBER,9.0,3.0,2.0,1.0,True,746582
2024-09-18,CIN,ATL,JAKOB JUNIS,SPENCER SCHWELLENBACH,8.0,1.0,0.0,0.0,False,746662
2024-09-18,CHC,ATH,JUSTIN STEELE,BRADY BASSO,8.0,4.0,0.0,0.0,False,746831
2024-09-18,BAL,SF,DEAN KREMER,HAYDEN BIRDSONG,8.0,6.0,3.0,1.0,False,746988
2024-09-19,TEX,TOR,KUMAR ROCKER,KEVIN GAUSMAN,4.0,2.0,2.0,0.0,False,744962
2024-09-19,TB,BOS,ZACK LITTELL,BRAYAN BELLO,2.0,1.0,1.0,0.0,True,745041
2024-09-19,STL,PIT,ERICK FEDDE,LUIS ORTIZ,5.0,2.0,0.0,0.0,False,745120
2024-09-19,SEA,NYY,LOGAN GILBERT,CLARKE SCHMIDT,5.0,5.0,5.0,3.0,True,745204
2024-09-19,NYM,PHI,LUIS SEVERINO,TAIJUAN WALKER,16.0,12.0,6.0,2.0,True,745769
2024-09-19,MIL,AZ,TOBIAS MYERS,BRANDON PFAADT,6.0,3.0,0.0,0.0,False,745937
2024-09-19,MIA,LAD,EDWARD CABRERA,JACK FLAHERTY,24.0,10.0,8.0,1.0,False,746011
2024-09-19,HOU,LAA,YUSEI KIKUCHI,JOSÉ SUAREZ,4.0,2.0,1.0,1.0,True,746341
2024-09-19,CLE,MIN,JOEY CANTILLO,SIMEON WOODS RICHARDSON,5.0,3.0,1.0,1.0,True,746579
2024-09-19,CIN,ATL,JULIAN AGUIAR,CHRIS SALE,18.0,10.0,5.0,0.0,False,746663
2024-09-19,CHC,WSH,JAVIER ASSAD,PATRICK CORBIN,13.0,8.0,6.0,2.0,True,746823
2024-09-19,BAL,SF,ZACH EFLIN,LOGAN WEBB,8.0,5.0,0.0,0.0,True,746985
2024-09-20,TEX,SEA,JACOB DEGROM,GEORGE KIRBY,10.0,6.0,1.0,0.0,False,744960
2024-09-20,TB,TOR,TYLER ALEXANDER,JOSÉ BERRÍOS,1.0,0.0,0.0,0.0,True,745043
2024-09-20,STL,CLE,KYLE GIBSON,BEN LIVELY,6.0,4.0,1.0,0.0,False,745123
2024-09-20,SD,CWS,JOE MUSGROVE,GARRETT CROCHET,5.0,0.0,0.0,0.0,True,745364
2024-09-20,ATH,NYY,J. T. GINN,GERRIT COLE,6.0,2.0,0.0,0.0,False,745606
2024-09-20,NYM,PHI,DAVID PETERSON,CRISTOPHER SÁNCHEZ,14.0,10.0,4.0,2.0,False,745770
2024-09-20,MIL,AZ,COLIN REA,ZAC GALLEN,11.0,8.0,3.0,1.0,False,745934
2024-09-20,MIA,ATL,VALENTE BELLOZO,CHARLIE MORTON,7.0,6.0,4.0,3.0,True,746013
2024-09-20,LAD,COL,RYAN BRASIER,KYLE FREELAND,10.0,5.0,1.0,0.0,True,746094
